System Time, Elapsed Time (sec), Package Power (Watt), CPU Power (Watt), DRAM Power (Watt), GPU Power (Watt), E-Core Frequency (Mhz), P-Core Frequency (Mhz), GPU Frequency (Mhz), CPU MIN Temperature (C), CPU AVG Temperature (C), CPU MAX Temperature (C), GPU AVG Temperature (C), CPU Utilization (%), E-Core Utilization (%), P-Core Utilization (%), GPU Utilization (%)
16:04:31.069, 0.000, 0.534, 0.522, 0.102, 0.012, 1051, 1572, 0, 42, 48, 63, 30, 10.859, 9.091, 12.626, 3.000
16:04:32.097, 1.028, 0.122, 0.114, 0.094, 0.008, 1230, 754, 0, 42, 48, 63, 30, 11.016, 10.513, 11.520, 6.000
16:04:33.088, 2.019, 0.210, 0.210, 0.114, 0.000, 1815, 714, 0, 42, 48, 63, 30, 14.213, 17.005, 11.421, 0.000
16:04:34.083, 3.014, 0.142, 0.142, 0.100, 0.000, 1580, 674, 0, 42, 45, 56, 30, 16.189, 21.144, 11.222, 3.000
16:04:35.086, 4.016, 0.026, 0.026, 0.072, 0.000, 972, 655, 0, 42, 45, 56, 30, 10.638, 11.529, 9.750, 1.000
16:04:36.074, 5.005, 0.020, 0.020, 0.068, 0.000, 972, 649, 0, 42, 45, 56, 30, 8.091, 6.091, 10.076, 0.000
16:04:37.196, 6.127, 0.684, 0.670, 0.150, 0.014, 1554, 1501, 0, 42, 45, 56, 30, 32.276, 34.163, 30.385, 38.000
16:04:38.162, 7.093, 0.382, 0.362, 0.168, 0.020, 1549, 843, 0, 41, 46, 61, 30, 23.592, 29.947, 17.204, 16.000
16:04:39.160, 8.090, 0.060, 0.060, 0.096, 0.000, 985, 640, 0, 41, 46, 61, 30, 17.706, 26.185, 9.227, 10.000
16:04:40.134, 9.065, 0.200, 0.188, 0.128, 0.012, 1256, 725, 0, 41, 46, 61, 30, 18.726, 26.718, 10.714, 1.000
16:04:41.157, 10.088, 0.228, 0.228, 0.144, 0.000, 1463, 692, 0, 41, 46, 61, 30, 23.436, 34.152, 12.745, 1.000
16:04:42.136, 11.066, 0.134, 0.086, 0.108, 0.002, 1003, 752, 0, 42, 48, 65, 30, 17.241, 24.297, 10.204, 8.000
16:04:43.137, 12.067, 0.208, 0.208, 0.128, 0.000, 1405, 830, 0, 42, 48, 65, 30, 19.950, 27.475, 12.407, 2.000
16:04:44.134, 13.065, 0.322, 0.306, 0.164, 0.016, 1490, 821, 0, 42, 48, 65, 30, 22.889, 33.252, 12.500, 12.000
16:04:45.167, 14.097, 0.126, 0.126, 0.110, 0.000, 1037, 670, 0, 42, 48, 65, 30, 20.051, 26.410, 13.740, 13.000
16:04:46.139, 15.069, 0.066, 0.066, 0.102, 0.000, 985, 654, 0, 40, 45, 58, 30, 16.223, 23.485, 8.906, 5.000
16:04:47.128, 16.059, 0.100, 0.096, 0.108, 0.004, 1027, 749, 0, 40, 45, 58, 30, 15.737, 22.277, 9.181, 1.000
16:04:48.141, 17.072, 0.122, 0.116, 0.118, 0.006, 1124, 777, 0, 40, 45, 58, 30, 17.021, 24.121, 9.975, 3.000
16:04:49.125, 18.056, 0.064, 0.064, 0.102, 0.000, 990, 639, 0, 40, 45, 58, 30, 16.939, 24.812, 9.045, 1.000
16:04:50.144, 19.075, 0.070, 0.070, 0.104, 0.000, 994, 752, 0, 42, 46, 55, 30, 15.770, 23.000, 8.521, 1.000
16:04:51.147, 20.078, 0.080, 0.080, 0.110, 0.000, 1058, 651, 0, 42, 46, 55, 30, 16.314, 23.383, 9.227, 2.000
16:04:52.138, 21.068, 0.062, 0.062, 0.100, 0.000, 982, 646, 0, 42, 46, 55, 30, 15.789, 22.613, 9.000, 1.000
16:04:53.115, 22.046, 0.368, 0.348, 0.136, 0.020, 1081, 1235, 0, 42, 46, 55, 30, 15.711, 18.500, 12.935, 8.000
16:04:54.141, 23.072, 0.312, 0.294, 0.132, 0.018, 1365, 1066, 0, 42, 46, 50, 30, 15.055, 14.461, 15.648, 23.000
16:04:55.109, 24.039, 0.060, 0.046, 0.082, 0.014, 1074, 645, 0, 42, 46, 50, 30, 11.877, 14.758, 8.974, 10.000
16:04:56.106, 25.037, 0.536, 0.502, 0.150, 0.026, 1541, 968, 0, 42, 46, 50, 30, 18.421, 23.367, 13.500, 18.000
16:04:57.076, 26.007, 0.134, 0.120, 0.092, 0.014, 1031, 823, 0, 42, 46, 50, 30, 13.291, 15.657, 10.914, 2.000
16:04:58.085, 27.016, 0.298, 0.292, 0.118, 0.006, 1423, 954, 0, 41, 45, 51, 30, 16.398, 16.418, 16.377, 6.000
