System Time, Elapsed Time (sec), Package Power (Watt), CPU Power (Watt), DRAM Power (Watt), GPU Power (Watt), E-Core Frequency (Mhz), P-Core Frequency (Mhz), GPU Frequency (Mhz), CPU MIN Temperature (C), CPU AVG Temperature (C), CPU MAX Temperature (C), GPU AVG Temperature (C), CPU Utilization (%), E-Core Utilization (%), P-Core Utilization (%), GPU Utilization (%)
16:21:14.125, 0.000, 0.086, 0.076, 0.092, 0.010, 1107, 920, 0, 39, 41, 43, 30, 10.785, 9.176, 12.383, 7.000
16:21:15.076, 0.950, 0.036, 0.030, 0.084, 0.006, 972, 648, 0, 39, 41, 43, 30, 9.019, 7.958, 10.080, 2.000
16:21:16.067, 1.942, 0.164, 0.152, 0.108, 0.012, 1222, 1026, 0, 39, 41, 43, 30, 11.713, 12.374, 11.055, 2.000
16:21:17.065, 2.940, 0.150, 0.136, 0.118, 0.014, 1536, 657, 0, 39, 41, 43, 30, 15.231, 19.701, 10.750, 2.000
16:21:18.061, 3.935, 0.028, 0.028, 0.078, 0.000, 972, 645, 0, 39, 41, 43, 30, 9.363, 8.728, 10.000, 0.000
16:21:19.041, 4.915, 0.268, 0.140, 0.106, 0.010, 1003, 681, 0, 39, 41, 43, 30, 13.568, 16.332, 10.804, 22.000
16:21:20.203, 6.077, 3.024, 3.008, 0.264, 0.016, 1426, 2382, 0, 39, 41, 43, 30, 43.255, 38.839, 47.661, 31.000
16:21:21.093, 6.968, 0.204, 0.200, 0.134, 0.004, 1519, 681, 0, 39, 41, 43, 30, 19.832, 27.933, 11.732, 11.000
16:21:22.165, 8.039, 0.066, 0.066, 0.096, 0.000, 972, 651, 0, 40, 42, 44, 30, 17.337, 25.377, 9.296, 2.000
16:21:23.114, 8.988, 0.134, 0.066, 0.096, 0.000, 975, 646, 0, 40, 42, 44, 30, 16.398, 24.010, 8.728, 1.000
16:21:24.117, 9.991, 0.062, 0.062, 0.096, 0.000, 972, 652, 0, 40, 42, 44, 30, 15.125, 21.053, 9.227, 10.000
16:21:25.130, 11.004, 0.134, 0.066, 0.098, 0.000, 972, 641, 0, 40, 42, 44, 30, 16.080, 23.367, 8.794, 1.000
16:21:26.150, 12.024, 0.102, 0.096, 0.110, 0.006, 996, 946, 0, 40, 41, 44, 30, 17.122, 24.010, 10.199, 9.000
16:21:27.145, 13.020, 0.068, 0.068, 0.096, 0.000, 1001, 655, 0, 40, 41, 44, 30, 16.000, 23.000, 9.000, 0.000
16:21:28.152, 14.026, 0.084, 0.084, 0.104, 0.000, 1048, 651, 0, 40, 41, 44, 30, 16.479, 23.750, 9.227, 5.000
16:21:29.173, 15.047, 0.078, 0.078, 0.102, 0.000, 983, 654, 0, 40, 41, 44, 30, 17.013, 25.307, 8.780, 1.000
16:21:30.149, 16.023, 0.062, 0.062, 0.094, 0.000, 972, 647, 0, 39, 41, 44, 30, 16.178, 23.155, 9.184, 1.000
16:21:31.123, 16.998, 0.160, 0.138, 0.126, 0.022, 1068, 1133, 0, 39, 41, 44, 30, 16.457, 23.810, 9.068, 2.000
16:21:32.415, 18.290, 0.938, 0.906, 0.118, 0.016, 1014, 1228, 0, 39, 41, 44, 30, 32.853, 37.885, 27.831, 2.000
16:21:33.126, 19.000, 0.140, 0.128, 0.108, 0.012, 1056, 930, 0, 39, 41, 44, 30, 15.152, 22.776, 7.500, 3.000
16:21:34.143, 20.017, 0.104, 0.100, 0.120, 0.004, 984, 887, 0, 39, 41, 44, 30, 17.189, 25.189, 9.250, 3.000
16:21:35.150, 21.024, 0.134, 0.068, 0.100, 0.000, 972, 644, 0, 39, 41, 44, 30, 16.979, 24.938, 9.000, 1.000
16:21:36.079, 21.954, 0.224, 0.200, 0.122, 0.024, 1148, 1305, 0, 39, 41, 44, 30, 14.698, 19.347, 10.050, 24.000
16:21:37.109, 22.983, 0.192, 0.174, 0.136, 0.018, 1095, 725, 0, 39, 41, 44, 30, 15.633, 18.069, 13.184, 18.000
16:21:38.094, 23.969, 0.330, 0.300, 0.150, 0.030, 1481, 825, 0, 41, 42, 45, 30, 14.773, 17.172, 12.374, 28.000
16:21:39.069, 24.943, 0.244, 0.224, 0.158, 0.020, 1370, 760, 0, 41, 42, 45, 30, 20.625, 29.250, 12.000, 13.000
16:21:40.065, 25.940, 0.156, 0.156, 0.106, 0.000, 1457, 716, 0, 41, 42, 45, 30, 18.431, 22.195, 14.677, 27.000
16:21:41.074, 26.949, 0.050, 0.050, 0.088, 0.000, 1027, 661, 0, 41, 42, 45, 30, 13.098, 12.879, 13.317, 3.000
