System Time, Elapsed Time (sec), Package Power (Watt), CPU Power (Watt), DRAM Power (Watt), GPU Power (Watt), E-Core Frequency (Mhz), P-Core Frequency (Mhz), GPU Frequency (Mhz), CPU MIN Temperature (C), CPU AVG Temperature (C), CPU MAX Temperature (C), GPU AVG Temperature (C), CPU Utilization (%), E-Core Utilization (%), P-Core Utilization (%), GPU Utilization (%)
22:34:25.826, 0.000, 1.656, 1.652, 0.102, 0.004, 1327, 1902, 0, 34, 37, 46, 30, 19.771, 20.041, 19.497, 26.000
22:34:26.661, 0.835, 0.300, 0.280, 0.086, 0.020, 1384, 1180, 0, 34, 39, 48, 30, 17.541, 21.752, 13.393, 39.000
22:34:27.670, 1.845, 0.022, 0.022, 0.020, 0.000, 972, 636, 0, 34, 39, 48, 30, 9.620, 8.861, 10.380, 2.000
22:34:28.671, 2.845, 0.022, 0.022, 0.028, 0.000, 972, 646, 0, 34, 39, 48, 30, 8.920, 8.291, 9.548, 1.000
22:34:29.673, 3.847, 0.134, 0.034, 0.032, 0.006, 1011, 896, 0, 34, 39, 48, 30, 9.340, 8.479, 10.199, 1.000
22:34:30.675, 4.849, 11.140, 11.044, 0.512, 0.022, 1959, 2999, 0, 36, 40, 46, 30, 46.182, 32.353, 60.149, 29.000
22:34:31.711, 5.885, 7.246, 5.774, 0.292, 0.056, 1415, 3104, 0, 36, 40, 46, 30, 40.072, 21.205, 58.894, 19.000
22:34:32.730, 6.904, 7.380, 5.998, 0.368, 0.104, 1672, 3085, 0, 36, 40, 46, 30, 44.586, 28.061, 61.069, 31.000
22:34:33.704, 7.878, 1.530, 1.416, 0.244, 0.114, 1315, 1772, 0, 36, 40, 46, 30, 25.819, 23.885, 27.749, 33.000
22:34:34.741, 8.915, 0.088, 0.086, 0.060, 0.002, 1092, 672, 0, 35, 39, 48, 30, 17.139, 25.616, 8.642, 2.000
22:34:35.733, 9.908, 0.096, 0.096, 0.060, 0.000, 1084, 647, 0, 35, 39, 48, 30, 18.882, 29.104, 8.685, 2.000
22:34:36.707, 10.881, 0.136, 0.136, 0.060, 0.000, 1092, 729, 0, 35, 39, 48, 30, 17.440, 25.063, 9.799, 0.000
22:34:37.715, 11.889, 0.116, 0.116, 0.060, 0.000, 1058, 715, 0, 35, 39, 48, 30, 17.435, 25.124, 9.726, 1.000
22:34:38.703, 12.877, 0.088, 0.088, 0.056, 0.000, 1064, 663, 0, 35, 39, 47, 30, 17.736, 25.189, 10.302, 22.000
22:34:39.729, 13.904, 0.134, 0.088, 0.066, 0.000, 1020, 712, 0, 35, 39, 47, 30, 18.000, 26.817, 9.227, 1.000
22:34:40.738, 14.912, 0.074, 0.074, 0.054, 0.000, 1022, 639, 0, 35, 39, 47, 30, 17.435, 25.871, 8.978, 0.000
22:34:41.747, 15.922, 0.068, 0.068, 0.054, 0.000, 994, 659, 0, 35, 39, 47, 30, 16.687, 24.938, 8.458, 1.000
22:34:42.717, 16.892, 0.134, 0.088, 0.080, 0.000, 1038, 651, 0, 33, 38, 53, 30, 19.875, 30.923, 8.772, 1.000
22:34:43.731, 17.905, 0.378, 0.376, 0.116, 0.002, 1535, 1155, 0, 33, 38, 53, 30, 24.029, 34.709, 13.350, 12.000
22:34:44.703, 18.878, 0.156, 0.150, 0.080, 0.006, 1195, 857, 0, 33, 38, 53, 30, 19.585, 27.273, 11.917, 1.000
22:34:45.744, 19.919, 0.128, 0.128, 0.074, 0.000, 1199, 651, 0, 33, 38, 53, 30, 20.398, 32.258, 8.479, 0.000
22:34:46.732, 20.907, 0.106, 0.106, 0.068, 0.000, 1107, 670, 0, 35, 38, 46, 30, 19.000, 28.822, 9.227, 1.000
22:34:47.740, 21.914, 0.100, 0.100, 0.064, 0.000, 1040, 765, 0, 35, 38, 46, 30, 18.250, 27.182, 9.273, 1.000
22:34:48.675, 22.849, 0.354, 0.314, 0.114, 0.040, 1271, 1713, 0, 35, 38, 46, 30, 17.016, 19.458, 14.568, 47.000
22:34:49.620, 23.795, 1.072, 0.658, 0.158, 0.070, 1367, 1610, 0, 35, 38, 46, 30, 20.915, 18.373, 23.438, 24.000
22:34:50.653, 24.828, 8.858, 7.716, 0.330, 0.006, 2026, 3047, 0, 36, 45, 52, 30, 38.171, 18.537, 57.805, 3.000
22:34:51.711, 25.886, 7.918, 7.898, 0.308, 0.000, 1693, 2865, 0, 36, 45, 52, 30, 45.119, 21.905, 68.333, 15.000
22:34:52.665, 26.840, 0.390, 0.364, 0.086, 0.026, 1326, 1941, 0, 36, 45, 52, 30, 12.946, 13.228, 12.665, 8.000
