System Time, Elapsed Time (sec), Package Power (Watt), CPU Power (Watt), DRAM Power (Watt), GPU Power (Watt), E-Core Frequency (Mhz), P-Core Frequency (Mhz), GPU Frequency (Mhz), CPU MIN Temperature (C), CPU AVG Temperature (C), CPU MAX Temperature (C), GPU AVG Temperature (C), CPU Utilization (%), E-Core Utilization (%), P-Core Utilization (%), GPU Utilization (%)
18:23:51.501, 0.000, 0.476, 0.456, 0.094, 0.020, 1147, 1296, 0, 40, 41, 43, 30, 10.859, 9.068, 12.658, 5.000
18:23:52.523, 1.022, 0.214, 0.198, 0.132, 0.016, 1670, 737, 0, 40, 41, 43, 30, 15.442, 19.701, 11.194, 2.000
18:23:53.506, 2.005, 0.136, 0.132, 0.110, 0.004, 1363, 689, 0, 39, 41, 43, 30, 14.303, 17.662, 10.945, 2.000
18:23:54.513, 3.011, 0.028, 0.028, 0.078, 0.000, 972, 638, 0, 39, 41, 43, 30, 12.250, 11.500, 13.000, 1.000
18:23:55.503, 4.002, 0.032, 0.032, 0.074, 0.000, 978, 653, 0, 39, 41, 43, 30, 8.816, 7.809, 9.824, 6.000
18:23:56.489, 4.988, 3.086, 2.586, 0.320, 0.122, 1559, 1831, 0, 39, 41, 43, 30, 21.859, 21.750, 21.970, 39.000
18:23:57.655, 6.154, 2.038, 2.008, 0.194, 0.030, 1225, 1606, 0, 40, 42, 44, 42, 33.371, 34.009, 32.735, 35.000
18:23:58.548, 7.046, 0.124, 0.110, 0.152, 0.014, 1079, 645, 0, 40, 42, 44, 42, 20.742, 31.593, 9.890, 12.000
18:23:59.578, 8.077, 0.348, 0.326, 0.156, 0.022, 1562, 883, 0, 40, 42, 44, 42, 20.126, 27.456, 12.814, 11.000
18:24:00.584, 9.083, 0.198, 0.184, 0.136, 0.014, 1327, 704, 0, 40, 42, 44, 42, 19.036, 27.901, 10.149, 7.000
18:24:01.555, 10.054, 0.078, 0.078, 0.104, 0.000, 990, 651, 0, 38, 41, 44, 30, 16.121, 23.232, 9.045, 0.000
18:24:02.559, 11.058, 0.574, 0.528, 0.172, 0.046, 1162, 1008, 0, 38, 41, 44, 30, 22.373, 30.049, 14.640, 17.000
18:24:03.588, 12.087, 0.092, 0.084, 0.114, 0.008, 1022, 653, 0, 38, 41, 44, 30, 17.699, 26.142, 9.320, 2.000
18:24:04.571, 13.070, 0.072, 0.072, 0.100, 0.000, 1006, 639, 0, 38, 41, 44, 30, 15.318, 21.393, 9.227, 3.000
18:24:05.558, 14.057, 0.078, 0.078, 0.106, 0.000, 1000, 799, 0, 39, 40, 43, 30, 15.365, 21.859, 8.838, 1.000
18:24:06.557, 15.056, 0.134, 0.080, 0.124, 0.000, 988, 647, 0, 39, 40, 43, 30, 17.435, 25.622, 9.227, 2.000
18:24:07.535, 16.034, 0.210, 0.204, 0.118, 0.006, 1044, 749, 0, 39, 40, 43, 30, 18.045, 25.693, 10.474, 1.000
18:24:08.543, 17.042, 0.134, 0.080, 0.102, 0.000, 1002, 661, 0, 39, 40, 43, 30, 15.935, 22.500, 9.320, 10.000
18:24:09.620, 18.119, 0.068, 0.068, 0.094, 0.000, 999, 663, 0, 38, 41, 43, 30, 27.189, 33.871, 20.507, 1.000
18:24:10.542, 19.041, 0.120, 0.108, 0.112, 0.012, 1009, 1153, 0, 38, 41, 43, 30, 16.689, 23.641, 9.756, 2.000
18:24:11.581, 20.079, 0.084, 0.078, 0.104, 0.006, 1007, 643, 0, 38, 41, 43, 30, 16.270, 23.559, 9.000, 2.000
18:24:12.569, 21.067, 0.206, 0.206, 0.124, 0.000, 1073, 729, 0, 38, 41, 43, 30, 20.672, 30.597, 10.723, 0.000
18:24:13.517, 22.016, 0.276, 0.268, 0.130, 0.008, 1097, 1038, 0, 39, 41, 44, 30, 13.188, 14.359, 12.020, 18.000
18:24:14.541, 23.040, 0.406, 0.384, 0.160, 0.022, 1381, 1059, 0, 39, 41, 44, 30, 17.554, 20.874, 14.251, 20.000
18:24:15.525, 24.024, 0.240, 0.216, 0.148, 0.024, 1437, 752, 0, 39, 41, 44, 30, 19.598, 24.250, 14.899, 13.000
18:24:16.535, 25.034, 0.148, 0.146, 0.110, 0.002, 1446, 707, 0, 39, 41, 44, 30, 19.207, 25.062, 13.366, 22.000
18:24:17.516, 26.015, 0.190, 0.186, 0.116, 0.004, 1222, 784, 0, 39, 42, 45, 30, 16.900, 18.782, 15.013, 5.000
