System Time, Elapsed Time (sec), Package Power (Watt), CPU Power (Watt), DRAM Power (Watt), GPU Power (Watt), E-Core Frequency (Mhz), P-Core Frequency (Mhz), GPU Frequency (Mhz), CPU MIN Temperature (C), CPU AVG Temperature (C), CPU MAX Temperature (C), GPU AVG Temperature (C), CPU Utilization (%), E-Core Utilization (%), P-Core Utilization (%), GPU Utilization (%)
18:21:53.482, 0.000, 0.622, 0.604, 0.098, 0.018, 1084, 1577, 0, 40, 43, 46, 30, 11.224, 9.924, 12.532, 5.000
18:21:54.520, 1.038, 0.180, 0.162, 0.110, 0.018, 1280, 848, 0, 40, 43, 46, 30, 10.894, 10.049, 11.736, 9.000
18:21:55.513, 2.031, 0.100, 0.100, 0.102, 0.000, 1250, 661, 0, 40, 43, 46, 30, 13.819, 16.834, 10.804, 0.000
18:21:56.512, 3.030, 0.134, 0.020, 0.070, 0.000, 972, 641, 0, 40, 43, 46, 30, 7.789, 6.266, 9.320, 1.000
18:21:57.507, 4.025, 0.134, 0.056, 0.080, 0.000, 996, 682, 0, 40, 41, 43, 30, 9.925, 9.296, 10.553, 13.000
18:21:58.507, 5.025, 0.134, 0.024, 0.072, 0.000, 972, 644, 0, 40, 41, 43, 30, 8.625, 7.500, 9.750, 1.000
18:21:59.562, 6.080, 6.308, 4.968, 0.400, 0.080, 1897, 2883, 0, 40, 41, 43, 30, 31.034, 31.281, 30.788, 36.000
18:22:00.581, 7.099, 0.244, 0.240, 0.130, 0.004, 1160, 803, 0, 40, 41, 43, 30, 18.781, 24.876, 12.687, 9.000
18:22:01.590, 8.108, 0.134, 0.066, 0.100, 0.000, 976, 648, 0, 40, 42, 43, 30, 15.239, 21.013, 9.524, 5.000
18:22:02.597, 9.115, 0.134, 0.096, 0.108, 0.000, 1047, 643, 0, 40, 42, 43, 30, 18.734, 28.642, 8.728, 1.000
18:22:03.588, 10.106, 0.134, 0.080, 0.104, 0.000, 1027, 645, 0, 40, 42, 43, 30, 15.404, 22.025, 8.816, 1.000
18:22:04.576, 11.094, 0.110, 0.108, 0.108, 0.002, 1031, 1018, 0, 40, 42, 43, 30, 16.646, 23.632, 9.677, 1.000
18:22:05.563, 12.081, 0.660, 0.618, 0.164, 0.042, 1152, 1203, 0, 40, 42, 45, 30, 18.125, 23.250, 13.000, 10.000
18:22:06.556, 13.074, 0.080, 0.080, 0.116, 0.000, 992, 651, 0, 40, 42, 45, 30, 17.440, 26.065, 8.794, 0.000
18:22:07.597, 14.115, 0.080, 0.080, 0.104, 0.000, 995, 651, 0, 40, 42, 45, 30, 16.169, 23.573, 8.728, 4.000
18:22:08.567, 15.085, 0.134, 0.072, 0.100, 0.000, 988, 638, 0, 40, 42, 45, 30, 15.730, 22.250, 9.227, 1.000
18:22:09.529, 16.046, 0.084, 0.084, 0.100, 0.000, 1019, 701, 0, 40, 42, 43, 30, 15.664, 22.500, 8.794, 1.000
18:22:10.550, 17.068, 0.312, 0.292, 0.146, 0.020, 1080, 1096, 0, 40, 42, 43, 30, 18.504, 25.191, 11.869, 3.000
18:22:11.563, 18.081, 0.134, 0.070, 0.098, 0.000, 994, 641, 0, 40, 42, 43, 30, 14.870, 20.844, 8.911, 2.000
18:22:12.554, 19.072, 0.148, 0.136, 0.118, 0.012, 1058, 1031, 0, 40, 42, 43, 30, 18.851, 28.678, 9.000, 2.000
18:22:13.566, 20.084, 0.084, 0.084, 0.110, 0.000, 1004, 659, 0, 39, 41, 43, 30, 17.435, 25.436, 9.453, 2.000
18:22:14.562, 21.080, 0.092, 0.092, 0.110, 0.000, 1046, 636, 0, 39, 41, 43, 30, 16.896, 25.250, 8.521, 0.000
18:22:15.535, 22.053, 0.246, 0.234, 0.114, 0.012, 1101, 1032, 0, 39, 41, 43, 30, 14.051, 15.949, 12.152, 11.000
18:22:16.516, 23.034, 0.310, 0.282, 0.116, 0.028, 1109, 1008, 0, 39, 41, 43, 30, 12.843, 11.443, 14.250, 18.000
18:22:17.532, 24.050, 0.230, 0.212, 0.150, 0.018, 1507, 741, 0, 41, 42, 45, 30, 17.540, 22.439, 12.652, 18.000
18:22:18.520, 25.038, 0.230, 0.228, 0.118, 0.002, 1665, 819, 0, 41, 42, 45, 30, 20.457, 24.304, 16.582, 24.000
18:22:19.522, 26.040, 0.168, 0.166, 0.098, 0.002, 1381, 809, 0, 41, 42, 45, 30, 13.750, 14.573, 12.935, 8.000
18:22:20.506, 27.024, 0.268, 0.180, 0.108, 0.000, 1041, 761, 0, 41, 42, 45, 30, 12.217, 12.879, 11.558, 4.000
