System Time, Elapsed Time (sec), Package Power (Watt), CPU Power (Watt), DRAM Power (Watt), GPU Power (Watt), E-Core Frequency (Mhz), P-Core Frequency (Mhz), GPU Frequency (Mhz), CPU MIN Temperature (C), CPU AVG Temperature (C), CPU MAX Temperature (C), GPU AVG Temperature (C), CPU Utilization (%), E-Core Utilization (%), P-Core Utilization (%), GPU Utilization (%)
16:03:27.308, 0.000, 0.482, 0.478, 0.122, 0.004, 1451, 1004, 0, 43, 48, 60, 30, 15.025, 16.057, 13.996, 6.000
16:03:28.105, 0.797, 0.150, 0.150, 0.112, 0.000, 1280, 748, 0, 43, 48, 60, 30, 14.904, 18.910, 10.897, 2.000
16:03:29.093, 1.785, 0.134, 0.020, 0.070, 0.000, 972, 642, 0, 43, 48, 60, 30, 11.447, 12.060, 10.831, 0.000
16:03:30.117, 2.809, 0.134, 0.032, 0.072, 0.000, 991, 776, 0, 43, 46, 56, 30, 8.364, 8.273, 8.454, 1.000
16:03:31.096, 3.787, 0.030, 0.030, 0.078, 0.000, 983, 643, 0, 43, 46, 56, 30, 9.419, 8.718, 10.130, 1.000
16:03:32.095, 4.786, 3.354, 2.964, 0.302, 0.058, 1561, 2021, 0, 43, 46, 56, 30, 21.483, 18.718, 24.235, 23.000
16:03:33.158, 5.849, 0.134, 0.072, 0.102, 0.000, 1034, 642, 0, 43, 46, 56, 30, 22.410, 25.845, 18.990, 38.000
16:03:34.139, 6.831, 0.088, 0.088, 0.130, 0.000, 991, 647, 0, 43, 46, 53, 30, 18.170, 27.342, 8.929, 0.000
16:03:35.111, 7.802, 0.070, 0.070, 0.104, 0.000, 972, 652, 0, 43, 46, 53, 30, 16.334, 24.000, 8.706, 1.000
16:03:36.126, 8.817, 0.056, 0.056, 0.094, 0.000, 979, 641, 0, 43, 46, 53, 30, 14.843, 19.899, 9.799, 3.000
16:03:37.130, 9.821, 0.078, 0.078, 0.104, 0.000, 1012, 651, 0, 43, 46, 53, 30, 15.940, 22.886, 8.978, 0.000
16:03:38.116, 10.807, 0.804, 0.732, 0.166, 0.012, 1191, 1350, 0, 42, 47, 60, 30, 20.174, 26.617, 13.716, 3.000
16:03:39.106, 11.798, 0.134, 0.128, 0.112, 0.006, 1125, 665, 0, 42, 47, 60, 30, 20.621, 30.597, 10.670, 1.000
16:03:40.100, 12.792, 0.442, 0.424, 0.172, 0.018, 1568, 963, 0, 42, 47, 60, 30, 24.430, 33.333, 15.482, 15.000
16:03:41.155, 13.847, 0.108, 0.108, 0.114, 0.000, 1049, 657, 0, 42, 47, 60, 30, 17.676, 25.926, 9.406, 0.000
16:03:42.133, 14.825, 0.060, 0.060, 0.102, 0.000, 979, 656, 0, 43, 46, 53, 30, 16.311, 23.426, 9.250, 50.000
16:03:43.126, 15.818, 0.148, 0.144, 0.116, 0.004, 1089, 830, 0, 43, 46, 53, 30, 16.206, 22.613, 9.799, 1.000
16:03:44.145, 16.837, 0.072, 0.066, 0.108, 0.006, 987, 640, 0, 43, 46, 53, 30, 15.481, 21.945, 9.000, 2.000
16:03:45.163, 17.854, 0.068, 0.068, 0.104, 0.000, 988, 650, 0, 43, 46, 53, 30, 16.169, 23.192, 9.181, 0.000
16:03:46.138, 18.829, 0.064, 0.064, 0.104, 0.000, 989, 641, 0, 41, 45, 54, 30, 15.625, 22.637, 8.543, 1.000
16:03:47.144, 19.835, 0.076, 0.076, 0.108, 0.000, 1014, 654, 0, 41, 45, 54, 30, 16.416, 24.060, 8.772, 1.000
16:03:48.120, 20.812, 1.068, 1.050, 0.180, 0.018, 1160, 1392, 0, 41, 45, 54, 30, 19.776, 24.190, 15.385, 10.000
16:03:49.136, 21.827, 0.290, 0.270, 0.116, 0.020, 1276, 1015, 0, 41, 45, 54, 30, 15.470, 14.815, 16.129, 19.000
16:03:50.115, 22.807, 0.236, 0.226, 0.124, 0.010, 1444, 848, 0, 42, 47, 58, 30, 20.792, 27.295, 14.321, 19.000
16:03:51.104, 23.795, 0.044, 0.044, 0.086, 0.000, 1090, 657, 0, 42, 47, 58, 30, 12.245, 13.232, 11.253, 2.000
16:03:52.092, 24.783, 0.020, 0.020, 0.070, 0.000, 972, 649, 0, 42, 47, 58, 30, 8.460, 6.853, 10.050, 0.000
16:03:53.075, 25.767, 0.470, 0.454, 0.086, 0.016, 1046, 1228, 0, 42, 47, 58, 30, 10.480, 8.081, 12.879, 1.000
