System Time, Elapsed Time (sec), Package Power (Watt), CPU Power (Watt), DRAM Power (Watt), GPU Power (Watt), E-Core Frequency (Mhz), P-Core Frequency (Mhz), GPU Frequency (Mhz), CPU MIN Temperature (C), CPU AVG Temperature (C), CPU MAX Temperature (C), GPU AVG Temperature (C), CPU Utilization (%), E-Core Utilization (%), P-Core Utilization (%), GPU Utilization (%)
22:37:40.671, 0.000, 0.670, 0.550, 0.074, 0.006, 1063, 1387, 0, 34, 38, 49, 30, 13.049, 10.804, 15.288, 6.000
22:37:41.681, 1.010, 1.198, 1.198, 0.126, 0.000, 1612, 1651, 0, 34, 38, 49, 30, 20.727, 21.117, 20.339, 10.000
22:37:42.644, 1.973, 0.262, 0.262, 0.086, 0.000, 1814, 786, 0, 34, 38, 48, 30, 21.739, 32.021, 11.376, 1.000
22:37:43.666, 2.995, 0.124, 0.124, 0.058, 0.000, 1253, 709, 0, 34, 38, 48, 30, 15.166, 19.259, 11.084, 1.000
22:37:44.705, 4.033, 0.902, 0.878, 0.128, 0.024, 1318, 2190, 0, 34, 38, 48, 30, 20.498, 19.194, 21.801, 31.000
22:37:45.689, 5.017, 4.088, 4.064, 0.254, 0.024, 1485, 2145, 0, 34, 38, 48, 30, 29.849, 26.700, 32.997, 10.000
22:37:46.694, 6.023, 8.858, 7.802, 0.304, 0.012, 1612, 3061, 0, 36, 43, 51, 30, 39.776, 18.953, 60.599, 8.000
22:37:47.731, 7.060, 7.650, 6.514, 0.374, 0.088, 1644, 3036, 0, 36, 43, 51, 30, 46.715, 28.224, 65.207, 40.000
22:37:48.689, 8.017, 0.362, 0.340, 0.106, 0.022, 1192, 900, 0, 36, 43, 51, 30, 20.760, 24.728, 16.802, 13.000
22:37:49.721, 9.049, 0.118, 0.108, 0.074, 0.010, 1121, 727, 0, 36, 43, 51, 30, 17.870, 23.961, 11.765, 30.000
22:37:50.699, 10.028, 0.134, 0.082, 0.064, 0.004, 1079, 691, 0, 36, 39, 46, 30, 17.691, 26.131, 9.273, 2.000
22:37:51.709, 11.037, 0.094, 0.086, 0.066, 0.008, 1044, 693, 0, 36, 39, 46, 30, 17.150, 25.505, 8.816, 5.000
22:37:52.705, 12.033, 0.118, 0.114, 0.070, 0.004, 1070, 741, 0, 36, 39, 46, 30, 19.077, 27.431, 10.723, 2.000
22:37:53.714, 13.043, 0.094, 0.092, 0.070, 0.002, 1061, 687, 0, 36, 39, 46, 30, 18.398, 27.681, 9.045, 3.000
22:37:54.706, 14.035, 0.102, 0.094, 0.068, 0.008, 1088, 769, 0, 35, 39, 47, 30, 18.000, 26.750, 9.250, 2.000
22:37:55.725, 15.054, 0.152, 0.148, 0.082, 0.004, 1251, 762, 0, 35, 39, 47, 30, 19.403, 29.777, 8.978, 2.000
22:37:56.682, 16.011, 0.278, 0.264, 0.096, 0.014, 1208, 911, 0, 35, 39, 47, 30, 19.950, 28.894, 11.028, 2.000
22:37:57.741, 17.070, 0.134, 0.130, 0.078, 0.002, 1136, 866, 0, 35, 39, 47, 30, 20.025, 28.822, 11.250, 2.000
22:37:58.720, 18.049, 0.098, 0.096, 0.070, 0.002, 1052, 932, 0, 34, 38, 47, 30, 19.431, 29.032, 9.877, 8.000
22:37:59.718, 19.047, 0.098, 0.094, 0.070, 0.004, 1072, 896, 0, 34, 38, 47, 30, 18.273, 27.820, 8.750, 2.000
22:38:00.727, 20.056, 0.178, 0.170, 0.092, 0.008, 1216, 987, 0, 34, 38, 47, 30, 21.739, 33.747, 9.701, 4.000
22:38:01.682, 21.011, 0.118, 0.116, 0.070, 0.002, 1084, 875, 0, 34, 38, 47, 30, 19.042, 28.715, 9.343, 2.000
22:38:02.700, 22.029, 0.212, 0.196, 0.106, 0.016, 1108, 951, 0, 34, 38, 45, 30, 26.225, 43.137, 9.314, 3.000
22:38:03.657, 22.986, 1.674, 1.592, 0.236, 0.082, 1317, 1633, 0, 34, 38, 45, 30, 30.977, 42.010, 20.000, 34.000
22:38:04.681, 24.010, 0.530, 0.506, 0.120, 0.024, 1387, 973, 0, 34, 38, 45, 30, 30.355, 40.441, 20.293, 17.000
22:38:05.660, 24.989, 3.344, 3.286, 0.274, 0.058, 1678, 1741, 0, 34, 38, 45, 34, 38.023, 46.835, 29.188, 27.000
22:38:06.706, 26.035, 8.052, 6.556, 0.348, 0.058, 1751, 3075, 0, 37, 47, 58, 34, 45.390, 27.529, 63.420, 26.000
22:38:07.708, 27.037, 0.268, 0.198, 0.046, 0.004, 1019, 1062, 0, 37, 47, 58, 34, 24.658, 17.706, 31.592, 15.000
