System Time, Elapsed Time (sec), Package Power (Watt), CPU Power (Watt), DRAM Power (Watt), GPU Power (Watt), E-Core Frequency (Mhz), P-Core Frequency (Mhz), GPU Frequency (Mhz), CPU MIN Temperature (C), CPU AVG Temperature (C), CPU MAX Temperature (C), GPU AVG Temperature (C), CPU Utilization (%), E-Core Utilization (%), P-Core Utilization (%), GPU Utilization (%)
17:32:57.574, 0.000, 0.452, 0.432, 0.104, 0.020, 1214, 1104, 0, 36, 40, 49, 30, 12.298, 11.663, 12.935, 5.000
17:32:58.582, 1.008, 0.152, 0.146, 0.100, 0.006, 1296, 827, 0, 36, 40, 49, 30, 10.087, 9.227, 10.945, 2.000
17:32:59.579, 2.005, 0.182, 0.182, 0.116, 0.000, 1795, 696, 0, 36, 40, 49, 30, 14.806, 19.799, 9.799, 0.000
17:33:00.589, 3.016, 0.052, 0.050, 0.086, 0.002, 994, 826, 0, 36, 40, 49, 30, 10.546, 11.166, 9.926, 2.000
17:33:01.586, 4.012, 0.028, 0.028, 0.074, 0.000, 975, 639, 0, 37, 40, 50, 30, 11.014, 12.030, 10.000, 2.000
17:33:02.561, 4.987, 0.402, 0.266, 0.126, 0.040, 1092, 837, 0, 37, 40, 50, 30, 12.121, 12.879, 11.364, 38.000
17:33:03.633, 6.060, 5.502, 4.044, 0.384, 0.028, 1542, 3167, 0, 37, 40, 50, 30, 29.172, 20.047, 38.318, 15.000
17:33:04.662, 7.088, 0.150, 0.150, 0.114, 0.000, 1191, 795, 0, 37, 40, 50, 30, 20.905, 23.138, 18.667, 4.000
17:33:05.634, 8.061, 0.060, 0.060, 0.094, 0.000, 972, 640, 0, 38, 43, 51, 30, 15.185, 21.782, 8.621, 2.000
17:33:06.667, 9.093, 0.134, 0.066, 0.104, 0.000, 981, 637, 0, 38, 43, 51, 30, 17.647, 25.750, 9.524, 8.000
17:33:07.658, 10.085, 0.134, 0.072, 0.102, 0.000, 983, 645, 0, 38, 43, 51, 30, 16.145, 23.116, 9.227, 0.000
17:33:08.623, 11.050, 0.134, 0.098, 0.118, 0.010, 995, 963, 0, 38, 43, 51, 30, 15.895, 23.134, 8.564, 6.000
17:33:09.585, 12.012, 0.072, 0.072, 0.098, 0.000, 1000, 658, 0, 38, 41, 48, 30, 14.981, 20.000, 9.975, 3.000
17:33:10.621, 13.047, 0.080, 0.080, 0.106, 0.000, 975, 654, 0, 38, 41, 48, 30, 16.267, 23.232, 9.320, 1.000
17:33:11.636, 14.063, 0.134, 0.074, 0.098, 0.000, 988, 784, 0, 38, 41, 48, 30, 17.224, 25.558, 8.911, 25.000
17:33:12.641, 15.067, 0.076, 0.076, 0.098, 0.000, 1037, 654, 0, 38, 41, 48, 30, 15.770, 22.750, 8.772, 0.000
17:33:13.643, 16.069, 0.134, 0.112, 0.106, 0.006, 1034, 661, 0, 39, 41, 49, 30, 16.729, 24.190, 9.250, 1.000
17:33:14.661, 17.088, 0.062, 0.062, 0.098, 0.000, 987, 657, 0, 39, 41, 49, 30, 14.090, 18.750, 9.453, 29.000
17:33:15.632, 18.058, 0.064, 0.064, 0.100, 0.000, 981, 646, 0, 39, 41, 49, 30, 15.960, 23.632, 8.250, 1.000
17:33:16.631, 19.057, 0.118, 0.112, 0.114, 0.006, 996, 975, 0, 39, 41, 49, 30, 15.220, 21.159, 9.296, 2.000
17:33:17.627, 20.053, 0.082, 0.082, 0.104, 0.000, 1002, 662, 0, 38, 41, 48, 30, 16.085, 23.383, 8.750, 2.000
17:33:18.635, 21.061, 0.066, 0.066, 0.100, 0.000, 989, 652, 0, 38, 41, 48, 30, 15.433, 22.111, 8.772, 0.000
17:33:19.610, 22.036, 0.062, 0.062, 0.094, 0.000, 981, 656, 0, 38, 41, 48, 30, 15.228, 21.374, 9.114, 6.000
17:33:20.623, 23.050, 0.118, 0.098, 0.114, 0.020, 1299, 693, 0, 38, 41, 48, 30, 15.738, 17.633, 13.835, 14.000
17:33:21.617, 24.043, 0.052, 0.044, 0.084, 0.008, 1096, 675, 0, 36, 42, 56, 30, 12.294, 15.267, 9.343, 8.000
17:33:22.580, 25.007, 0.134, 0.060, 0.084, 0.000, 1140, 648, 0, 36, 42, 56, 30, 10.566, 12.250, 8.861, 2.000
17:33:23.603, 26.030, 0.126, 0.120, 0.104, 0.006, 1457, 659, 0, 36, 42, 56, 30, 14.109, 17.122, 11.111, 12.000
17:33:24.585, 27.011, 0.536, 0.388, 0.156, 0.038, 1569, 950, 0, 36, 42, 56, 30, 18.113, 23.174, 13.065, 19.000
