System Time, Elapsed Time (sec), Package Power (Watt), CPU Power (Watt), DRAM Power (Watt), GPU Power (Watt), E-Core Frequency (Mhz), P-Core Frequency (Mhz), GPU Frequency (Mhz), CPU MIN Temperature (C), CPU AVG Temperature (C), CPU MAX Temperature (C), GPU AVG Temperature (C), CPU Utilization (%), E-Core Utilization (%), P-Core Utilization (%), GPU Utilization (%)
18:10:21.554, 0.000, 0.402, 0.372, 0.102, 0.014, 1198, 971, 0, 40, 41, 43, 30, 11.534, 10.319, 12.745, 6.000
18:10:22.521, 0.967, 0.120, 0.120, 0.104, 0.000, 1364, 673, 0, 40, 41, 43, 30, 16.203, 21.266, 11.139, 3.000
18:10:23.573, 2.019, 0.134, 0.086, 0.104, 0.018, 1203, 741, 0, 40, 41, 43, 30, 15.629, 15.610, 15.648, 25.000
18:10:24.558, 3.003, 0.238, 0.238, 0.116, 0.000, 1131, 761, 0, 40, 41, 43, 30, 16.837, 23.018, 10.687, 3.000
18:10:25.550, 3.996, 0.116, 0.116, 0.100, 0.000, 999, 655, 0, 37, 40, 43, 30, 21.384, 34.250, 8.354, 1.000
18:10:26.540, 4.986, 2.146, 1.748, 0.244, 0.060, 1382, 1419, 0, 37, 40, 43, 30, 32.416, 46.096, 18.905, 13.000
18:10:27.578, 6.024, 0.274, 0.274, 0.144, 0.000, 1050, 791, 0, 37, 40, 43, 30, 35.323, 52.239, 18.408, 14.000
18:10:28.567, 7.013, 0.232, 0.210, 0.132, 0.022, 1241, 898, 0, 37, 40, 43, 30, 24.938, 38.119, 11.692, 3.000
18:10:29.605, 8.051, 0.176, 0.168, 0.124, 0.008, 1060, 706, 0, 38, 41, 42, 30, 17.211, 23.810, 10.579, 6.000
18:10:30.601, 9.046, 0.072, 0.072, 0.104, 0.000, 1003, 651, 0, 38, 41, 42, 30, 16.250, 23.810, 8.728, 0.000
18:10:31.620, 10.066, 0.102, 0.100, 0.110, 0.002, 1030, 887, 0, 38, 41, 42, 30, 16.542, 23.940, 9.181, 2.000
18:10:32.604, 11.050, 0.142, 0.130, 0.114, 0.012, 1047, 765, 0, 38, 41, 42, 30, 19.512, 28.398, 10.539, 11.000
18:10:33.559, 12.005, 0.134, 0.084, 0.106, 0.000, 1001, 639, 0, 38, 40, 42, 30, 17.139, 24.870, 9.487, 0.000
18:10:34.564, 13.010, 0.158, 0.158, 0.112, 0.000, 1029, 702, 0, 38, 40, 42, 30, 16.751, 23.116, 10.354, 7.000
18:10:35.581, 14.026, 0.134, 0.068, 0.100, 0.000, 1003, 642, 0, 38, 40, 42, 30, 15.652, 22.139, 9.181, 1.000
18:10:36.604, 15.050, 0.132, 0.118, 0.130, 0.014, 1028, 918, 0, 38, 40, 42, 30, 18.204, 27.612, 8.750, 1.000
18:10:37.595, 16.041, 0.134, 0.080, 0.106, 0.000, 1045, 711, 0, 38, 40, 42, 30, 16.873, 24.566, 9.181, 3.000
18:10:38.604, 17.050, 0.082, 0.072, 0.104, 0.010, 1012, 658, 0, 38, 40, 42, 30, 16.730, 24.181, 9.296, 2.000
18:10:39.623, 18.069, 0.188, 0.188, 0.114, 0.000, 1020, 775, 0, 38, 40, 42, 30, 17.212, 24.515, 9.927, 7.000
18:10:40.588, 19.033, 0.134, 0.078, 0.104, 0.000, 997, 652, 0, 38, 40, 42, 30, 16.903, 24.485, 9.302, 0.000
18:10:41.619, 20.065, 0.134, 0.118, 0.116, 0.008, 1038, 1006, 0, 39, 40, 43, 30, 16.939, 25.126, 8.772, 1.000
18:10:42.538, 20.984, 0.044, 0.044, 0.078, 0.000, 1021, 645, 0, 39, 40, 43, 30, 17.182, 22.716, 11.634, 18.000
18:10:43.527, 21.972, 0.134, 0.120, 0.104, 0.000, 1428, 643, 0, 39, 40, 43, 30, 14.668, 17.602, 11.735, 1.000
18:10:44.509, 22.954, 1.056, 0.872, 0.318, 0.184, 1505, 1231, 0, 39, 40, 43, 30, 23.010, 27.363, 18.657, 32.000
18:10:45.619, 24.065, 0.174, 0.174, 0.102, 0.000, 1190, 773, 0, 39, 41, 43, 30, 17.765, 18.824, 16.706, 31.000
18:10:46.551, 24.997, 0.046, 0.038, 0.086, 0.008, 996, 695, 0, 39, 41, 43, 30, 9.896, 9.635, 10.156, 8.000
